Canis lupus familiaris	FBXW11	479291
Homo sapiens	FBXW12	285231
Canis lupus familiaris	FBXW12	484779
Homo sapiens	FBXW2	26190
Mus musculus	Fbxw2	30050
Canis lupus familiaris	FBXW2	610990
Mus musculus	Fbxw4	30838
Canis lupus familiaris	FBXW4	486852
Homo sapiens	FBXW4	6468
Mus musculus	Fbxw5	30839
Canis lupus familiaris	FBXW5	491243
Homo sapiens	FBXW5	54461
Canis lupus familiaris	FBXW7	475465
Mus musculus	Fbxw7	50754
Homo sapiens	FBXW7	55294
Canis lupus familiaris	FBXW8	106557503
Mus musculus	Fbxw8	231672
Homo sapiens	FBXW8	26259
Canis lupus familiaris	FBXW9	476701
Mus musculus	Fbxw9	68628
Homo sapiens	FBXW9	84261
Canis lupus familiaris	FCAMR	490267
Mus musculus	Fcamr	64435
Homo sapiens	FCAMR	83953
Canis lupus familiaris	FCAR	106559252
Homo sapiens	FCAR	2204
Mus musculus	Fcer1a	14125
Homo sapiens	FCER1A	2205
Canis lupus familiaris	FCER1A	478970
Mus musculus	Fcer1g	14127
Homo sapiens	FCER1G	2207
Canis lupus familiaris	FCER1G	403798
Mus musculus	Fcer2a	14128
Homo sapiens	FCER2	2208
Canis lupus familiaris	FCER2	484998
Canis lupus familiaris	FCF1	480386
Homo sapiens	FCF1	51077
Mus musculus	Fcf1	73736
Canis lupus familiaris	LOC484505	484505
Homo sapiens	FCGBP	8857
Mus musculus	Fcgr1	14129
Homo sapiens	FCGR1A	2209
Canis lupus familiaris	FCGR1A	403462
Homo sapiens	FCGR2A	2212
Canis lupus familiaris	FCGR2B	100856270
Homo sapiens	FCGR2B	2213
Homo sapiens	FCGR3A	2214
Homo sapiens	FCGR3B	2215
Mus musculus	Fcgrt	14132
Homo sapiens	FCGRT	2217
Canis lupus familiaris	FCGRT	476414
Homo sapiens	FCHO1	23149
Canis lupus familiaris	FCHO1	476673
Mus musculus	Fcho1	74015
Homo sapiens	FCHO2	115548
Mus musculus	Fcho2	218503
Canis lupus familiaris	FCHO2	478094
Mus musculus	Fchsd1	319262
Canis lupus familiaris	FCHSD1	487187
Homo sapiens	FCHSD1	89848
Mus musculus	Fchsd2	207278
Canis lupus familiaris	FCHSD2	485204
Homo sapiens	FCHSD2	9873
Canis lupus familiaris	FCMR	490266
Mus musculus	Fcmr	69169
Homo sapiens	FCMR	9214
Homo sapiens	FCN1	2219
Homo sapiens	FCN2	2220
Canis lupus familiaris	FCN2	608247
Canis lupus familiaris	FCN3	119870021
Homo sapiens	FCN3	8547
Homo sapiens	FCRL1	115350
Canis lupus familiaris	FCRL1	612035
Canis lupus familiaris	FCRL2	612038
Homo sapiens	FCRL2	79368
Homo sapiens	FCRL3	115352
Canis lupus familiaris	FCRL3	612046
Canis lupus familiaris	FCRL4	490400
Homo sapiens	FCRL4	83417
Canis lupus familiaris	FCRL5	612055
Homo sapiens	FCRL5	83416
Canis lupus familiaris	FCRL6	100684692
Homo sapiens	FCRL6	343413
Mus musculus	Fcrl6	677296
Canis lupus familiaris	FCRLA	488658
Homo sapiens	FCRLA	84824
Mus musculus	Fcrla	98752
Homo sapiens	FCRLB	127943
Mus musculus	Fcrlb	435653
Canis lupus familiaris	FCRLB	609689
Homo sapiens	FCSK	197258
Mus musculus	Fcsk	234730
Canis lupus familiaris	FCSK	489715
Homo sapiens	FDCSP	260436
Mus musculus	BC037156	494497
Mus musculus	Fdft1	14137
Homo sapiens	FDFT1	2222
Canis lupus familiaris	FDFT1	477362
Mus musculus	Fdps	110196
Homo sapiens	FDPS	2224
Canis lupus familiaris	FDPS	480129
Canis lupus familiaris	FDX1	100686950
Mus musculus	Fdx1	14148
Homo sapiens	FDX1	2230
Homo sapiens	FDX2	112812
Canis lupus familiaris	FDX2	484957
Mus musculus	Fdx2	68165
Mus musculus	Fdxacb1	382137
Canis lupus familiaris	FDXACB1	489408
Homo sapiens	FDXACB1	91893
Mus musculus	Fdxr	14149
Homo sapiens	FDXR	2232
Canis lupus familiaris	FDXR	475910
Mus musculus	Fech	14151
Homo sapiens	FECH	2235
Canis lupus familiaris	FECH	610360
Mus musculus	Fem1a	14154
Canis lupus familiaris	FEM1A	485032
Homo sapiens	FEM1A	55527
Homo sapiens	FEM1B	10116
Mus musculus	Fem1b	14155
Canis lupus familiaris	FEM1B	478352
Mus musculus	Fem1c	240263
Canis lupus familiaris	FEM1C	481437
Homo sapiens	FEM1C	56929
Mus musculus	Fen1	14156
Homo sapiens	FEN1	2237
Canis lupus familiaris	FEN1	476063
Mus musculus	Fer1l5	100534273
Canis lupus familiaris	FER1L5	481347
Homo sapiens	FER1L5	90342
Canis lupus familiaris	FER1L6	482036
Mus musculus	Fer1l6	631797
Homo sapiens	FER1L6	654463
Mus musculus	Fer	14158
Homo sapiens	FER	2241
Canis lupus familiaris	FER	403754
Mus musculus	Ferd3l	114712
Homo sapiens	FERD3L	222894
Canis lupus familiaris	FERD3L	482340
Mus musculus	Fermt1	241639
Canis lupus familiaris	FERMT1	485775
Homo sapiens	FERMT1	55612
Homo sapiens	FERMT2	10979
Mus musculus	Fermt2	218952
Canis lupus familiaris	FERMT2	490693
Mus musculus	Fermt3	108101
Canis lupus familiaris	FERMT3	483766
Homo sapiens	FERMT3	83706
Mus musculus	Fes	14159
Homo sapiens	FES	2242
Canis lupus familiaris	FES	609483
Homo sapiens	FETUB	26998
Canis lupus familiaris	FETUB	478665
Mus musculus	Fetub	59083
Mus musculus	Fev	260298
Canis lupus familiaris	FEV	488530
Homo sapiens	FEV	54738
Mus musculus	Fez1	235180
Canis lupus familiaris	FEZ1	612764
Homo sapiens	FEZ1	9638
Mus musculus	Fez2	225020
Canis lupus familiaris	FEZ2	483031
Homo sapiens	FEZ2	9637
Canis lupus familiaris	FEZF1	119865891
Homo sapiens	FEZF1	389549
Mus musculus	Fezf1	73191
Canis lupus familiaris	FEZF2	476568
Mus musculus	Fezf2	54713
Homo sapiens	FEZF2	55079
Mus musculus	Ffar1	233081
Homo sapiens	FFAR1	2864
Canis lupus familiaris	FFAR1	612661
Mus musculus	Ffar2	233079
Homo sapiens	FFAR2	2867
Canis lupus familiaris	FFAR2	484580
Mus musculus	Ffar3	233080
Homo sapiens	FFAR3	2865
Canis lupus familiaris	FFAR3	612659
Mus musculus	Ffar4	107221
Homo sapiens	FFAR4	338557
Canis lupus familiaris	FFAR4	477774
Mus musculus	Fga	14161
Homo sapiens	FGA	2243
Canis lupus familiaris	FGA	475473
Mus musculus	Fgb	110135
Homo sapiens	FGB	2244
Canis lupus familiaris	FGB	475472
Mus musculus	Fgd1	14163
Homo sapiens	FGD1	2245
Canis lupus familiaris	FGD1	491901
Homo sapiens	FGD2	221472
Mus musculus	Fgd2	26382
Canis lupus familiaris	FGD2	481771
Mus musculus	Fgd3	30938
Canis lupus familiaris	FGD3	484213
Homo sapiens	FGD3	89846
Homo sapiens	FGD4	121512
Mus musculus	Fgd4	224014
Canis lupus familiaris	FGD4	486615
Homo sapiens	FGD5	152273
Mus musculus	Fgd5	232237
Canis lupus familiaris	FGD5	484640
Mus musculus	Fgd6	13998
Canis lupus familiaris	FGD6	482608
Homo sapiens	FGD6	55785
Mus musculus	Fgf10	14165
Homo sapiens	FGF10	2255
Canis lupus familiaris	FGF10	612454
Mus musculus	Fgf11	14166
Homo sapiens	FGF11	2256
Canis lupus familiaris	FGF11	607829
Mus musculus	Fgf12	14167
Homo sapiens	FGF12	2257
Canis lupus familiaris	FGF12	478676
Mus musculus	Fgf1	14164
Homo sapiens	FGF1	2246
Canis lupus familiaris	FGF1	607724
Mus musculus	Fgf13	14168
Homo sapiens	FGF13	2258
Canis lupus familiaris	FGF13	492174
Mus musculus	Fgf14	14169
Homo sapiens	FGF14	2259
Canis lupus familiaris	FGF14	485537
Canis lupus familiaris	FGF16	491974
Mus musculus	Fgf16	80903
Homo sapiens	FGF16	8823
Mus musculus	Fgf17	14171
Canis lupus familiaris	FGF17	607952
Homo sapiens	FGF17	8822
Mus musculus	Fgf18	14172
Canis lupus familiaris	FGF18	611641
Homo sapiens	FGF18	8817
Mus musculus	Fgf15	14170
Canis lupus familiaris	FGF19	483681
Homo sapiens	FGF19	9965
Canis lupus familiaris	FGF20	100855820
Homo sapiens	FGF20	26281
Mus musculus	Fgf20	80857
Homo sapiens	FGF21	26291
Canis lupus familiaris	FGF21	484395
Mus musculus	Fgf21	56636
Mus musculus	Fgf2	14173
Homo sapiens	FGF2	2247
Canis lupus familiaris	FGF2	403857
Homo sapiens	FGF22	27006
Canis lupus familiaris	FGF22	612404
Mus musculus	Fgf22	67112
Canis lupus familiaris	FGF23	611773
Mus musculus	Fgf23	64654
Homo sapiens	FGF23	8074
Mus musculus	Fgf3	14174
Homo sapiens	FGF3	2248
Canis lupus familiaris	FGF3	611707
Mus musculus	Fgf4	14175
Homo sapiens	FGF4	2249
Canis lupus familiaris	FGF4	483680
Mus musculus	Fgf5	14176
Homo sapiens	FGF5	2250
Canis lupus familiaris	FGF5	608459
Mus musculus	Fgf6	14177
Homo sapiens	FGF6	2251
Canis lupus familiaris	FGF6	486735
Mus musculus	Fgf7	14178
Homo sapiens	FGF7	2252
Canis lupus familiaris	FGF7	403915
Mus musculus	Fgf8	14179
Homo sapiens	FGF8	2253
Canis lupus familiaris	FGF8	403868
Mus musculus	Fgf9	14180
Homo sapiens	FGF9	2254
Canis lupus familiaris	FGF9	477340
Mus musculus	Fgfbp1	14181
Canis lupus familiaris	FGFBP1	488818
Homo sapiens	FGFBP1	9982
Homo sapiens	FGFBP2	83888
Canis lupus familiaris	FGFBP3	100855624
Homo sapiens	FGFBP3	143282
Mus musculus	Fgfbp3	72514
Canis lupus familiaris	FGFR1	100856477
Mus musculus	Fgfr1	14182
Homo sapiens	FGFR1	2260
Homo sapiens	FGFR1OP2	26127
Canis lupus familiaris	FGFR1OP2	486626
Mus musculus	Fgfr1op2	67529
Mus musculus	Fgfr2	14183
Homo sapiens	FGFR2	2263
Canis lupus familiaris	FGFR2	415125
Mus musculus	Fgfr3	14184
Homo sapiens	FGFR3	2261
Canis lupus familiaris	FGFR3	488808
Mus musculus	Fgfr4	14186
Homo sapiens	FGFR4	2264
Canis lupus familiaris	FGFR4	489095
Canis lupus familiaris	FGFRL1	102151155
Mus musculus	Fgfrl1	116701
Homo sapiens	FGFRL1	53834
Homo sapiens	FGG	2266
Canis lupus familiaris	FGG	475474
Mus musculus	Fgg	99571
Canis lupus familiaris	FGGY	479554
Homo sapiens	FGGY	55277
Mus musculus	Fggy	75578
Homo sapiens	FGL1	2267
Mus musculus	Fgl1	234199
Canis lupus familiaris	FGL1	475617
Homo sapiens	FGL2	10875
Mus musculus	Fgl2	14190
Canis lupus familiaris	FGL2	475902
Mus musculus	Fgr	14191
Homo sapiens	FGR	2268
Canis lupus familiaris	FGR	487341
Mus musculus	Fh1	14194
Homo sapiens	FH	2271
Canis lupus familiaris	FH	480092
Homo sapiens	FHAD1	114827
Mus musculus	Fhad1	329977
Canis lupus familiaris	FHAD1	478221
Mus musculus	Fhdc1	229474
Canis lupus familiaris	FHDC1	482650
Homo sapiens	FHDC1	85462
Mus musculus	Fam160a1	229488
Canis lupus familiaris	FHIP1A	482649
Homo sapiens	FHIP1A	729830
Canis lupus familiaris	FHIP1B	485332
Mus musculus	Fam160a2	74349
Homo sapiens	FHIP1B	84067
Mus musculus	Fam160b1	226252
Canis lupus familiaris	FHIP2A	486899
Homo sapiens	FHIP2A	57700
Mus musculus	Fam160b2	239170
Canis lupus familiaris	FHIP2B	486131
Homo sapiens	FHIP2B	64760
Canis lupus familiaris	FHIT	100215999
Mus musculus	Fhit	14198
Homo sapiens	FHIT	2272
Mus musculus	Fhl1	14199
Homo sapiens	FHL1	2273
Canis lupus familiaris	FHL1	492162
Mus musculus	Fhl2	14200
Homo sapiens	FHL2	2274
Canis lupus familiaris	FHL2	474544
Mus musculus	Fhl3	14201
Homo sapiens	FHL3	2275
Canis lupus familiaris	FHL3	608080
Canis lupus familiaris	FHL5	475000
Mus musculus	Fhl5	57756
Homo sapiens	FHL5	9457
Mus musculus	Fhod1	234686
Homo sapiens	FHOD1	29109
Canis lupus familiaris	FHOD1	489760
Mus musculus	Fhod3	225288
Canis lupus familiaris	FHOD3	480157
Homo sapiens	FHOD3	80206
Canis lupus familiaris	FIBCD1	491291
Homo sapiens	FIBCD1	84929
Mus musculus	Fibcd1	98970
Homo sapiens	FIBIN	387758
Canis lupus familiaris	FIBIN	612246
Mus musculus	Fibin	67606
Canis lupus familiaris	FIBP	476019
Mus musculus	Fibp	58249
Homo sapiens	FIBP	9158
Homo sapiens	FICD	11153
Mus musculus	Ficd	231630
Canis lupus familiaris	FICD	486320
Mus musculus	Fig4	103199
Canis lupus familiaris	FIG4	475023
Homo sapiens	FIG4	9896
Canis lupus familiaris	FIGLA	100687488
Mus musculus	Figla	26910
Homo sapiens	FIGLA	344018
Canis lupus familiaris	FIGN	488374
Homo sapiens	FIGN	55137
Mus musculus	Fign	60344
Canis lupus familiaris	FIGNL1	483232
Mus musculus	Fignl1	60530
Homo sapiens	FIGNL1	63979
Homo sapiens	FIGNL2	401720
Canis lupus familiaris	FIGNL2	608344
Mus musculus	Fignl2	668225
Canis lupus familiaris	LOC119881677	119881677
Homo sapiens	FILIP1	27145
Mus musculus	Filip1	70598
Homo sapiens	FILIP1L	11259
Canis lupus familiaris	FILIP1L	478537
Mus musculus	Filip1l	78749
Canis lupus familiaris	FIP1L1	612980
Mus musculus	Fip1l1	66899
Homo sapiens	FIP1L1	81608
Canis lupus familiaris	FIS1	479728
Homo sapiens	FIS1	51024
Mus musculus	Fis1	66437
Homo sapiens	FITM1	161247
Canis lupus familiaris	FITM1	608292
Mus musculus	Fitm1	68680
Homo sapiens	FITM2	128486
Mus musculus	Fitm2	228859
Canis lupus familiaris	FITM2	485882
Canis lupus familiaris	FIZ1	100856606
Mus musculus	Fiz1	23877
Homo sapiens	FIZ1	84922
Mus musculus	Fjx1	14221
Homo sapiens	FJX1	24147
Canis lupus familiaris	FJX1	483425
Mus musculus	Fkbp10	14230
Canis lupus familiaris	FKBP10	490975
Homo sapiens	FKBP10	60681
Homo sapiens	FKBP11	51303
Canis lupus familiaris	FKBP11	608951
Mus musculus	Fkbp11	66120
Canis lupus familiaris	FKBP14	119866333
Mus musculus	Fkbp14	231997
Homo sapiens	FKBP14	55033
Homo sapiens	FKBP15	23307
Mus musculus	Fkbp15	338355
Canis lupus familiaris	FKBP15	481677
Canis lupus familiaris	FKBP1A	100686033
Mus musculus	Fkbp1a	14225
Homo sapiens	FKBP1A	2280
Mus musculus	Fkbp1b	14226
Homo sapiens	FKBP1B	2281
Mus musculus	Fkbp2	14227
Homo sapiens	FKBP2	2286
Canis lupus familiaris	FKBP2	483764
Homo sapiens	FKBP3	2287
Mus musculus	Fkbp3	30795
Mus musculus	Fkbp4	14228
Homo sapiens	FKBP4	2288
Canis lupus familiaris	FKBP4	477726
Mus musculus	Fkbp5	14229
Homo sapiens	FKBP5	2289
Canis lupus familiaris	FKBP5	481759
Canis lupus familiaris	FKBP6	489810
Homo sapiens	FKBP6	8468
Mus musculus	Fkbp6	94244
Mus musculus	Fkbp7	14231
Canis lupus familiaris	FKBP7	488424
Homo sapiens	FKBP7	51661
Mus musculus	Fkbp8	14232
Homo sapiens	FKBP8	23770
Canis lupus familiaris	FKBP8	484819
Homo sapiens	FKBP9	11328
Mus musculus	Fkbp9	27055
Canis lupus familiaris	FKBP9	475276
Canis lupus familiaris	FKBPL	481724
Mus musculus	Fkbpl	56299
Homo sapiens	FKBPL	63943
Mus musculus	Fkrp	243853
Canis lupus familiaris	FKRP	484426
Homo sapiens	FKRP	79147
Homo sapiens	FKTN	2218
Mus musculus	Fktn	246179
Canis lupus familiaris	FKTN	481652
Homo sapiens	FLACC1	130540
Canis lupus familiaris	FLACC1	488474
Mus musculus	Flad1	319945
Canis lupus familiaris	FLAD1	490438
Homo sapiens	FLAD1	80308
Homo sapiens	FLCN	201163
Mus musculus	Flcn	216805
Canis lupus familiaris	FLCN	479529
Canis lupus familiaris	FLG	102157111
Mus musculus	Flg	14246
Homo sapiens	FLG	2312
Homo sapiens	FLG2	388698
Mus musculus	Fli1	14247
Homo sapiens	FLI1	2313
Canis lupus familiaris	FLI1	489286
Mus musculus	Flii	14248
Homo sapiens	FLII	2314
Canis lupus familiaris	FLII	479521
Homo sapiens	FLJ44635	392490
Mus musculus	Flna	192176
Homo sapiens	FLNA	2316
Canis lupus familiaris	FLNA	481084
Homo sapiens	FLNB	2317
Mus musculus	Flnb	286940
Canis lupus familiaris	FLNB	484713
Homo sapiens	FLNC	2318
Canis lupus familiaris	FLNC	482266
Mus musculus	Flnc	68794
Homo sapiens	FLOT1	10211
Mus musculus	Flot1	14251
Canis lupus familiaris	FLOT1	474831
Canis lupus familiaris	FLOT2	100856195
Mus musculus	Flot2	14252
Homo sapiens	FLOT2	2319
Homo sapiens	FLRT1	23769
Mus musculus	Flrt1	396184
Canis lupus familiaris	FLRT1	483767
Homo sapiens	FLRT2	23768
Mus musculus	Flrt2	399558
Canis lupus familiaris	FLRT2	490820
Homo sapiens	FLRT3	23767
Canis lupus familiaris	FLRT3	477149
Mus musculus	Flrt3	71436
Mus musculus	Flt1	14254
Homo sapiens	FLT1	2321
Canis lupus familiaris	FLT1	403727
Mus musculus	Flt3	14255
Homo sapiens	FLT3	2322
Canis lupus familiaris	FLT3	486025
Mus musculus	Flt3l	14256
Homo sapiens	FLT3LG	2323
Canis lupus familiaris	FLT3LG	442938
Mus musculus	Flt4	14257
Homo sapiens	FLT4	2324
Canis lupus familiaris	FLT4	481464
Canis lupus familiaris	FLVCR1	100856001
Mus musculus	Flvcr1	226844
Homo sapiens	FLVCR1	28982
Mus musculus	Flvcr2	217721
Canis lupus familiaris	FLVCR2	490795
Homo sapiens	FLVCR2	55640
Mus musculus	Flywch1	224613
Canis lupus familiaris	FLYWCH1	490052
Homo sapiens	FLYWCH1	84256
Homo sapiens	FLYWCH2	114984
Canis lupus familiaris	FLYWCH2	479872
Mus musculus	Flywch2	76917
Canis lupus familiaris	FMC1	100174968
Homo sapiens	FMC1	154791
Mus musculus	Fmc1	66117
Mus musculus	Fmn1	14260
Homo sapiens	FMN1	342184
Canis lupus familiaris	FMN1	478248
Canis lupus familiaris	FMN2	490366
Mus musculus	Fmn2	54418
Homo sapiens	FMN2	56776
Canis lupus familiaris	FMNL1	490927
Mus musculus	Fmnl1	57778
Homo sapiens	FMNL1	752
Homo sapiens	FMNL2	114793
Canis lupus familiaris	FMNL2	119864505
Mus musculus	Fmnl2	71409
Mus musculus	Fmnl3	22379
Canis lupus familiaris	FMNL3	486555
Homo sapiens	FMNL3	91010
Mus musculus	Fmo1	14261
Homo sapiens	FMO1	2326
Canis lupus familiaris	FMO1	403604
Homo sapiens	FMO2	2327
Canis lupus familiaris	FMO2	480076
Mus musculus	Fmo2	55990
Mus musculus	Fmo3	14262
Homo sapiens	FMO3	2328
Canis lupus familiaris	FMO3	403603
Mus musculus	Fmo4	226564
Homo sapiens	FMO4	2329
Canis lupus familiaris	FMO4	490345
Mus musculus	Fmo5	14263
Homo sapiens	FMO5	2330
Canis lupus familiaris	FMO5	475819
Mus musculus	Fmod	14264
Homo sapiens	FMOD	2331
Canis lupus familiaris	FMOD	488560
Mus musculus	Fmr1	14265
Homo sapiens	FMR1	2332
Canis lupus familiaris	FMR1	481070
Homo sapiens	FMR1NB	158521
Mus musculus	Fmr1nb	207854
Canis lupus familiaris	FMR1NB	481071
Mus musculus	Fn1	14268
Homo sapiens	FN1	2335
Canis lupus familiaris	FN1	403845
Canis lupus familiaris	FN3K	608337
Mus musculus	Fn3k	63828
Homo sapiens	FN3K	64122
Mus musculus	Fn3krp	238024
Canis lupus familiaris	FN3KRP	480821
Homo sapiens	FN3KRP	79672
Mus musculus	Fnbp1	14269
Homo sapiens	FNBP1	23048
Canis lupus familiaris	FNBP1	480695
Mus musculus	Fnbp1l	214459
Canis lupus familiaris	FNBP1L	479942
Homo sapiens	FNBP1L	54874
Homo sapiens	FNBP4	23360
Canis lupus familiaris	FNBP4	483619
Mus musculus	Fnbp4	55935
Canis lupus familiaris	FNDC10	100684495
Mus musculus	Fndc10	230991
Homo sapiens	FNDC10	643988
Canis lupus familiaris	LOC119865732	119865732
Mus musculus	Fndc11	332713
Homo sapiens	FNDC11	79025
Canis lupus familiaris	FNDC1	484061
Mus musculus	Fndc1	68655
Homo sapiens	FNDC1	84624
Homo sapiens	FNDC3A	22862
Mus musculus	Fndc3a	319448
Canis lupus familiaris	FNDC3A	476914
Canis lupus familiaris	FNDC3B	488169
Homo sapiens	FNDC3B	64778
Mus musculus	Fndc3b	72007
Canis lupus familiaris	FNDC4	483014
Mus musculus	Fndc4	64339
Homo sapiens	FNDC4	64838
Homo sapiens	FNDC5	252995
Mus musculus	Fndc5	384061
Canis lupus familiaris	FNDC5	487302
Homo sapiens	FNDC7	163479
Mus musculus	Fndc7	320181
Canis lupus familiaris	FNDC7	490129
Canis lupus familiaris	FNDC8	480607
Homo sapiens	FNDC8	54752
Mus musculus	Fndc8	78919
Canis lupus familiaris	FNDC9	100856676
Mus musculus	Fndc9	320116
Homo sapiens	FNDC9	408263
Mus musculus	Fnip1	216742
Canis lupus familiaris	FNIP1	481496
Homo sapiens	FNIP1	96459
Mus musculus	Fnip2	329679
Canis lupus familiaris	FNIP2	475482
Homo sapiens	FNIP2	57600
Mus musculus	Fnta	14272
Homo sapiens	FNTA	2339
Canis lupus familiaris	FNTA	475566
Mus musculus	Fntb	110606
Homo sapiens	FNTB	2342
Canis lupus familiaris	FNTB	490735
Mus musculus	Focad	230393
Canis lupus familiaris	FOCAD	481557
Homo sapiens	FOCAD	54914
Homo sapiens	FOLH1	2346
Homo sapiens	FOLH1B	219595
Canis lupus familiaris	FOLH1B	476775
Mus musculus	Folh1	53320
Mus musculus	Folr1	14275
Homo sapiens	FOLR1	2348
Mus musculus	Folr2	14276
Homo sapiens	FOLR2	2350
Homo sapiens	FOLR3	2352
Mus musculus	Fos	14281
Homo sapiens	FOS	2353
Canis lupus familiaris	FOS	490792
Mus musculus	Fosb	14282
Homo sapiens	FOSB	2354
Canis lupus familiaris	FOSB	484445
Mus musculus	Fosl1	14283
Canis lupus familiaris	FOSL1	483724
Homo sapiens	FOSL1	8061
Mus musculus	Fosl2	14284
Homo sapiens	FOSL2	2355
Canis lupus familiaris	FOSL2	608412
Mus musculus	Foxa1	15375
Homo sapiens	FOXA1	3169
Canis lupus familiaris	FOXA1	490657
Mus musculus	Foxa2	15376
Homo sapiens	FOXA2	3170
Canis lupus familiaris	FOXA2	485742
Mus musculus	Foxa3	15377
Homo sapiens	FOXA3	3171
Canis lupus familiaris	FOXA3	484434
Canis lupus familiaris	FOXB1	100685913
Homo sapiens	FOXB1	27023
Mus musculus	Foxb1	64290
Mus musculus	Foxb2	14240
Homo sapiens	FOXB2	442425
Canis lupus familiaris	FOXB2	608385
Canis lupus familiaris	FOXC1	119867598
Mus musculus	Foxc1	17300
Homo sapiens	FOXC1	2296
Canis lupus familiaris	LOC119863920	119863920
Mus musculus	Foxc2	14234
Homo sapiens	FOXC2	2303
Canis lupus familiaris	FOXD1	119870034
Mus musculus	Foxd1	15229
Homo sapiens	FOXD1	2297
Mus musculus	Foxd2	17301
Homo sapiens	FOXD2	2306
Canis lupus familiaris	FOXD2	610256
Mus musculus	Foxd3	15221
Homo sapiens	FOXD3	27022
Canis lupus familiaris	FOXD3	489558
Homo sapiens	FOXD4	2298
Homo sapiens	FOXD4L1	200350
Mus musculus	Foxd4	14237
Homo sapiens	FOXD4L3	286380
Canis lupus familiaris	FOXE1	100683977
Mus musculus	Foxe1	110805
Homo sapiens	FOXE1	2304
Homo sapiens	FOXE3	2301
Mus musculus	Foxe3	30923
Canis lupus familiaris	FOXE3	610277
Mus musculus	Foxf1	15227
Homo sapiens	FOXF1	2294
Canis lupus familiaris	FOXF1	489672
Canis lupus familiaris	FOXF2	100684911
Mus musculus	Foxf2	14238
Homo sapiens	FOXF2	2295
Mus musculus	Foxg1	15228
Homo sapiens	FOXG1	2290
Canis lupus familiaris	FOXG1	490636
Mus musculus	Foxh1	14106
Canis lupus familiaris	FOXH1	482098
Homo sapiens	FOXH1	8928
Mus musculus	Foxi1	14233
Homo sapiens	FOXI1	2299
Canis lupus familiaris	FOXI1	489127
Mus musculus	Foxi2	270004
Homo sapiens	FOXI2	399823
Canis lupus familiaris	FOXI2	611594
Mus musculus	Foxi3	232077
Homo sapiens	FOXI3	344167
Canis lupus familiaris	FOXI3	483075
Mus musculus	Foxj1	15223
Homo sapiens	FOXJ1	2302
Canis lupus familiaris	FOXJ1	475917
Canis lupus familiaris	FOXJ2	486703
Homo sapiens	FOXJ2	55810
Mus musculus	Foxj2	60611
Homo sapiens	FOXJ3	22887
Mus musculus	Foxj3	230700
Canis lupus familiaris	FOXJ3	475310
Mus musculus	Foxk1	17425
Homo sapiens	FOXK1	221937
Canis lupus familiaris	FOXK1	489885
Homo sapiens	FOXK2	3607
Canis lupus familiaris	FOXK2	491681
Mus musculus	Foxk2	68837
Mus musculus	Foxl1	14241
Homo sapiens	FOXL1	2300
Canis lupus familiaris	FOXL1	609291
Canis lupus familiaris	FOXL2	100687445
Mus musculus	Foxl2	26927
Homo sapiens	FOXL2	668
Homo sapiens	FOXL2NB	401089
Homo sapiens	FOXL3	116033993
Canis lupus familiaris	FOXL3	119872328
Mus musculus	Foxl3	384244
Mus musculus	Foxm1	14235
Homo sapiens	FOXM1	2305
Canis lupus familiaris	FOXM1	486743
Mus musculus	Foxn1	15218
Canis lupus familiaris	FOXN1	491168
Homo sapiens	FOXN1	8456
